PolicyA,PolicyB,Cycle,Difference_AminusB,PointwiseCI95Low,PointwiseCI95High,SimultaneousCI95Low,SimultaneousCI95High,SignificantSimultaneous
3_6C-80PER_3_6C,80PER_3_6C,185,0.015225864502048214,0.0009086191759332118,0.02954310982816344,0.0005201853005206702,0.029931543703575758,True
3_6C-80PER_3_6C,80PER_3_6C,186,0.015295410885200256,0.0009445353053285643,0.029646286465071947,0.0005897316836727118,0.0300010900867278,True
3_6C-80PER_3_6C,80PER_3_6C,187,0.015364394859339936,0.0009809081245538698,0.029747881594126113,0.000658715657812392,0.03007007406086748,True
3_6C-80PER_3_6C,80PER_3_6C,188,0.015432796100726676,0.0010177371220716491,0.029847855079382035,0.0007271168991991317,0.03013847530225422,True
3_6C-80PER_3_6C,80PER_3_6C,189,0.015500594285620117,0.0010550217863446454,0.029946166784895922,0.0007949150840925734,0.03020627348714766,True
3_6C-80PER_3_6C,80PER_3_6C,190,0.015567769090279349,0.0010927616058352685,0.030042776574723207,0.0008620898887518047,0.030273448291806893,True
3_6C-80PER_3_6C,80PER_3_6C,191,0.01563430019096368,0.0011309560690068166,0.030137644312921208,0.0009286209894361352,0.030339979392491223,True
3_6C-80PER_3_6C,80PER_3_6C,192,0.01570016726393264,0.0011696046643211444,0.030230729863544248,0.0009944880624050967,0.030405846465460185,True
3_6C-80PER_3_6C,80PER_3_6C,193,0.01576534998544543,0.0012087068802418832,0.030321993090649313,0.0010596707839178876,0.030471029186972975,True
3_6C-80PER_3_6C,80PER_3_6C,194,0.015829828031761695,0.001248262205231554,0.03041139385829228,0.0011241488302341507,0.03053550723328924,True
3_6C-80PER_3_6C,80PER_3_6C,195,0.015893581079140517,0.0012882701277525666,0.0304988920305288,0.0011879018776129735,0.03059926028066806,True
3_6C-80PER_3_6C,80PER_3_6C,196,0.01595658880384121,0.00132873013626722,0.0305844474714152,0.0012509096023136657,0.030662268005368754,True
3_6C-80PER_3_6C,80PER_3_6C,197,0.01601883088212308,0.0013696417192390342,0.030668020045007127,0.0013131516805955368,0.030724510083650625,True
3_6C-80PER_3_6C,80PER_3_6C,198,0.01608028699024555,0.0014110043651304194,0.030749569615361017,0.0013746077887180075,0.030785966191773095,True
3_6C-80PER_3_6C,80PER_3_6C,199,0.01614093680446793,0.0014528175624036743,0.030829056046532632,0.0014352576029403874,0.030846616005995475,True
3_6C-80PER_3_6C,80PER_3_6C,200,0.016200760001049863,0.0014950807995223192,0.030906439202577407,0.0014950807995223192,0.030906439202577407,True
3_6C-80PER_3_6C,4_8C_80PER_4_8C,1,0.001571344461413715,-0.002318807730997352,0.005461496653824782,-0.004402581042418308,0.007545269965245738,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,2,0.00159501185095956,-0.0023043614755092756,0.005494385177428285,-0.004378913652872463,0.007568937354791583,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,3,0.0016179925857477961,-0.002289649871516697,0.005525635043012067,-0.0043559329180842266,0.007591918089579819,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,4,0.001640314049356495,-0.0022746677025128337,0.005555295801225935,-0.004333611454475528,0.007614239553188518,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,5,0.0016620036253646164,-0.002259409751991681,0.00558341700272047,-0.004311921878467406,0.007635929129196639,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,6,0.0016830886973502324,-0.002243870803446346,0.0056100481981467,-0.00429083680648179,0.007657014201182255,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,7,0.0017035966488915255,-0.0022280456403708238,0.005635238938154097,-0.004270328854940497,0.007677522152723548,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,8,0.0017235548635674558,-0.002211929046258443,0.0056590387733931324,-0.004250370640264567,0.0076974803673994785,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,9,0.001742990724955984,-0.0021955158046027545,0.0056814972545145,-0.004230934778876039,0.007716916228788007,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,10,0.0017619316166358479,-0.0021788006988971986,0.005702663932168894,-0.004211993887196175,0.0077358571204678706,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,11,0.0017804049221853413,-0.002161778512635548,0.005722588357006009,-0.004193520581646681,0.007754330426017364,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,12,0.0017984380251829801,-0.0021444440293112432,0.005741320079676759,-0.004175487478649043,0.007772363529015003,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,13,0.001816058309206836,-0.0021267920324179457,0.005758908650831396,-0.004157867194625187,0.007789983813038859,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,14,0.001833293157835758,-0.0021088173054490955,0.005775403621120279,-0.004140632345996265,0.007807218661667781,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,15,0.00185016995464804,-0.0020905146318985768,0.0057908545411938794,-0.004123755549183983,0.007824095458480063,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,16,0.0018667160832219754,-0.0020718787952593853,0.005805310961702448,-0.004107209420610047,0.007840641587053998,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,17,0.0018829589271356362,-0.0020529045790254052,0.005818822433297011,-0.0040909665766963865,0.007856884430967659,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,18,0.0018989258699683154,-0.0020335867666900764,0.00583143850662704,-0.004074999633863707,0.007872851373800338,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,19,0.0019146442952980847,-0.002013920141747061,0.005843208732343119,-0.004059281208533938,0.007888569799130107,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,20,0.0019301415867029048,-0.0019938994876899097,0.005854182661096163,-0.004043783917129118,0.007904067090534928,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,21,0.0019454451277618467,-0.0019735195880122847,0.0058644098435362,-0.004028480376070176,0.00791937063159387,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,22,0.0019605823020530933,-0.0019527752262074038,0.005873939830313479,-0.0040133432017789294,0.007934507805885116,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,23,0.001975580493154716,-0.0019316611857690402,0.005882822172078472,-0.003998345010677307,0.007949505996986739,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,24,0.001990467084645564,-0.0019101722501906337,0.005891106419482095,-0.003983458419186459,0.007964392588477587,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,25,0.002005269460104153,-0.0018883032029661795,0.005898842123174153,-0.0039686560437278695,0.007979194963936176,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,26,0.002020015003108444,-0.0018660488275886733,0.005906078833805339,-0.003953910500723579,0.007993940506940467,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,27,0.0020347310972369526,-0.0018434039075521103,0.005912866102025571,-0.00393919440659507,0.008008656601068975,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,28,0.0020494451260684166,-0.0018203632263494862,0.005919253478486319,-0.003924480377763606,0.00802337062990044,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,29,0.002064184473180908,-0.0017969215674747963,0.005925290513836834,-0.003909741030651115,0.00803810997701293,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,30,0.002078976522153053,-0.0017730737144214803,0.00593102675872792,-0.0038949489816789695,0.008052902025985076,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,31,0.0020938486565635905,-0.0017488144506833114,0.0059365117638102705,-0.003880076847268432,0.008067774160395613,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,32,0.0021088282599901476,-0.0017241385597536185,0.005941795079733803,-0.003865097243841875,0.00808275376382217,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,33,0.002123942716011573,-0.0016990408251261746,0.00594692625714921,-0.0038499827878204496,0.008097868219843596,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,34,0.002139219408206716,-0.0016735160302938645,0.005951954846706742,-0.0038347060956253065,0.008113144912038739,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,35,0.0021546857201532044,-0.0016475589587507944,0.005956930399056759,-0.0038192397836788183,0.008128611223985227,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,36,0.0021703690354297756,-0.0016211643939905152,0.005961902464850066,-0.003803556468402247,0.008144294539261798,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,37,0.0021862967376148346,-0.0015943271195064668,0.005966920594736469,-0.003787628766217188,0.008160222241446857,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,38,0.0022024962102873413,-0.0015670419187926443,0.005972034339366772,-0.0037714292935446814,0.008176421714119364,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,39,0.0022189948370247015,-0.0015393035753419326,0.005977293249391447,-0.0037549306668073212,0.008192920340856724,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,40,0.002235820001405875,-0.0015111068726483268,0.00598274687546041,-0.003738105502426148,0.008209745505237898,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,41,0.0022529990870097105,-0.0014824465942048226,0.005988444768224133,-0.003720926416822312,0.008226924590841733,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,42,0.002270559477413947,-0.0014533175235057483,0.005994436478333753,-0.0037033660264180757,0.00824448498124597,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,43,0.0022885285561973223,-0.0014237144440442107,0.006000771556439077,-0.0036853969476347004,0.008262454060029345,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,44,0.00230693370693813,-0.0013936321393139828,0.006007499553190021,-0.0036669917968938925,0.008280859210770153,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,45,0.0023258023132148864,-0.0013630653928083936,0.006014670019238055,-0.0036481231906171363,0.008299727817046909,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,46,0.002345161758605885,-0.0013587549826937773,0.006049078499905769,-0.003628763745226138,0.008319087262437908,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,47,0.0023650394266898633,-0.0013609182981351164,0.00609099715151451,-0.0036088860771421594,0.008338964930521886,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,48,0.0023854627010446716,-0.0013624221045858143,0.0061333475066749354,-0.003588462802787351,0.008359388204876694,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,49,0.0024064589652491586,-0.001363215720631361,0.006176133651129789,-0.003567466538582864,0.008380384469081181,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,50,0.002428055602881507,-0.0013632484648582466,0.006219359670621594,-0.0035458699009505157,0.00840198110671353,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,51,0.0024502744981997893,-0.0013624802155524085,0.006263029211951876,-0.0035236510056322334,0.008424200002031812,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,52,0.002473115538176196,-0.0013609130898083466,0.0063071441661606276,-0.0035008099656558267,0.008447041042008219,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,53,0.0024965731104630295,-0.0013585597644203418,0.006351705985346401,-0.003477352393368993,0.008470498614295052,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,54,0.002520641602712703,-0.001355432916182897,0.0063967161216081925,-0.0034532839011193195,0.008494567106544726,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,55,0.002545315402576853,-0.0013515452218919588,0.006442176027045221,-0.0034286101012551695,0.008519240906408876,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,56,0.0025705888977076707,-0.0013469093583411418,0.006488087153756483,-0.003403336606124352,0.008544514401539693,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,57,0.002596456475757347,-0.0013415380023261703,0.006534450953840865,-0.0033774690280746755,0.00857038197958937,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,58,0.0026229125243778517,-0.0013354438306413252,0.006581268879397362,-0.003351012979454171,0.008596838028209874,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,59,0.0026499514312214867,-0.0013286395200817758,0.006628542382524749,-0.003323974072610536,0.00862387693505351,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,60,0.0026775675839398883,-0.001321137747442358,0.0066762729153218014,-0.0032963579198921344,0.008651493087771911,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,61,0.0027057553701852477,-0.001312951189517686,0.006724461929887848,-0.003268170133646775,0.00867968087401727,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,62,0.0027345091776096453,-0.0013040925231025957,0.006773110878322219,-0.0032394163262223774,0.008708434681441668,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,63,0.0027638233938650503,-0.0012945744249923674,0.006822221212722912,-0.0032101021099669724,0.008737748897697073,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,64,0.002793692406603987,-0.001284409571981171,0.006871794385189589,-0.0031802330972280357,0.00876761791043601,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,65,0.0028241106034783137,-0.0012736106408647307,0.006921831847820692,-0.003149814900353709,0.008798036107310336,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,66,0.0028550723721394444,-0.0012621903084368835,0.006972335052716105,-0.0031188531316925783,0.008828997875971467,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,67,0.0028865721002400146,-0.0012501612514934646,0.007023305451973605,-0.003087353403592008,0.008860497604072037,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,68,0.0029186041754323266,-0.0012375361468283108,0.007074744497692964,-0.003055321328399696,0.00889252967926435,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,69,0.0029511629853679056,-0.0012243276712370355,0.0071266536419728466,-0.003022762518464117,0.008925088489199928,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,70,0.0029842429176988317,-0.0012105485015141415,0.007179034336912249,-0.002989682586133191,0.008958168421530854,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,71,0.0030178383600779624,-0.0011962113144547981,0.007231888034610168,-0.0029560871437540603,0.008991763863909985,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,72,0.0030519437001561567,-0.0011813287868532862,0.007285216187165933,-0.002921981803675866,0.00902586920398818,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,73,0.003086553325586383,-0.001165913595504775,0.007339020246677541,-0.0028873721782456396,0.009060478829418406,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,74,0.0031216616240203887,-0.0011499784172039895,0.007393301665244767,-0.002852263879811634,0.009095587127852411,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,75,0.003157262983110032,-0.00113353592874621,0.007448061894966274,-0.002816662520721991,0.009131188486942055,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,76,0.0031933517905077258,-0.0011165988069258281,0.007503302387941169,-0.002780573713324297,0.009167277294339748,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,77,0.0032299224338655508,-0.0010991797285375693,0.007559024596268227,-0.002744003069966472,0.009203847937697573,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,78,0.003266969300834588,-0.0010812913703770466,0.0076152299720465555,-0.0027069562029974348,0.00924089480466661,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,79,0.0033044867790683607,-0.0010629464092379859,0.007671919967374929,-0.002669438724763662,0.009278412282900383,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,80,0.0033424692562181724,-0.0010441575219160004,0.007729096034352456,-0.0026314562476138503,0.009316394760050195,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,81,0.003380911119936436,-0.0010249373852059263,0.007786759625078132,-0.0025930143838955866,0.009354836623768459,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,82,0.003419806757874566,-0.0010052986759021554,0.007844912191650955,-0.0025541187459574566,0.009393732261706589,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,83,0.0034591505576848647,-0.000985254070799746,0.007903555186169808,-0.002514774946147158,0.009433076061516887,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,84,0.003498936907019745,-0.000964816246694089,0.00796269006073358,-0.0024749885968122776,0.009472862410851768,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,85,0.0035391601935310657,-0.0009439978803789106,0.008022318267441264,-0.002434765310300957,0.009513085697363088,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,86,0.0035798148048709066,-0.000922811648650379,0.00808244125839186,-0.002394110698961116,0.00955374030870293,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,87,0.003620895128691237,-0.0009012702283017759,0.00814306048568425,-0.0023530303751407855,0.00959482063252326,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,88,0.0036623955526442487,-0.0008793862961291588,0.008204177401417434,-0.002311529951187774,0.009636321056476271,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,89,0.003704310464381688,-0.0008571725289272525,0.008265793457689963,-0.0022696150394503345,0.009678235968213711,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,90,0.003746634251555747,-0.0008346416034901161,0.008327910106601832,-0.0022272912522762756,0.00972055975538777,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,91,0.003789361301818839,-0.0008118061966134738,0.008390528800251484,-0.002184564202013184,0.009763286805650861,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,92,0.0038324860028225993,-0.0007886789850918285,0.008453650990737471,-0.0021414395010094234,0.009806411506654622,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,93,0.003876002742219664,-0.0007652726457202386,0.008517278130159123,-0.0020979227616123586,0.009849928246051687,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,94,0.003919905907661447,-0.0007415998552927627,0.008581411670615546,-0.0020540195961705754,0.00989383141149347,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,95,0.00396418988680014,-0.0007176732906052363,0.008646053064205184,-0.0020097356170318825,0.009938115390632163,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,96,0.004008849067287823,-0.0006935056284518293,0.008711203763027475,-0.0019650764365441997,0.009982774571119846,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,97,0.004053877836776576,-0.0006691095456277107,0.008776865219180974,-0.0019200476670554467,0.010027803340608599,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,98,0.0040992705829185905,-0.0006444977189277168,0.00884303888476512,-0.0018746549209134322,0.010073196086750613,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,99,0.00414502169336628,-0.0006196828251465725,0.008909726211878577,-0.001828903810465743,0.010118947197198302,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,100,0.004191125555770503,-0.0005946775410790028,0.00897692865262012,-0.0017827999480615198,0.010165051059602526,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,101,0.004237579760631549,-0.0005694880298589,0.009044647551121887,-0.0017363457432004736,0.010211505264463572,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,102,0.004284394709836659,-0.0005440943999744929,0.009112883819647366,-0.001689530793995364,0.010258320213668681,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,103,0.0043315840081196155,-0.0005184702462526225,0.009181638262491743,-0.0016423414957124072,0.010305509511951638,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,104,0.004379161260215758,-0.0004925891635204627,0.009250911683951424,-0.0015947642436162646,0.01035308676404778,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,105,0.004427140070858648,-0.00046642474660496536,0.009320704888322595,-0.0015467854329733743,0.010401065574690671,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,106,0.0044755340447836245,-0.0004399505903333045,0.009391018679900554,-0.0014983914590483982,0.010449459548615647,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,107,0.004524356786724804,-0.0004131402895324321,0.009461853862981817,-0.0014495687171072191,0.010498282290556826,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,108,0.004573621901416525,-0.000385967439029411,0.009533211241862682,-0.001400303602415498,0.010547547405248547,False
3_6C-80PER_3_6C,4_8C_80PER_4_8C,109,0.004623342993593904,-0.0003584056336515262,0.009605091620838557,-0.0013505825102381186,0.010597268497425927,False
